"","sumPrecip","station_id","genLineType","Lat","Long","STATION_DESCRIPTIVE_NAME","rides"
"3784",5.6,"40150","Pink Line",41.853732,-87.724311,"Pulaski (Pink Line)",344
"3785",5.6,"40160","Multiple Lines",41.8768,-87.631739,"LaSalle/Van Buren (Brown, Orange, Purple & Pink lines)",220
"3786",5.6,"40170","Multiple Lines",41.885269,-87.666969,"Ashland (Green & Pink lines)",629
"3787",5.6,"40180","Blue Line",41.872108,-87.791602,"Oak Park (Blue Line)",161
"3788",5.6,"40190","Red Line",41.831191,-87.630636,"Sox-35th (Red Line)",675
"3789",5.6,"40210","Pink Line",41.854517,-87.675975,"Damen (Pink Line)",387
"3790",5.6,"40220","Blue Line",41.875478,-87.688436,"Western (Blue Line - Forest Park Branch)",319
"3791",5.6,"40230","Blue Line",41.984246,-87.838028,"Cumberland (Blue Line)",563
"3792",5.6,"40240","Red Line",41.750419,-87.625112,"79th (Red Line)",1469
"3793",5.6,"40250","Blue Line",41.874341,-87.70604,"Kedzie-Homan (Blue Line)",452
"3794",5.6,"40260","Multiple Lines",41.88574,-87.627835,"State/Lake (Brown, Green, Orange, Pink & Purple lines)",2919
"3795",5.6,"40270","Purple Line",42.033456,-87.679538,"Main (Purple Line)",281
"3796",5.6,"40280","Green Line",41.887389,-87.76565,"Central (Green Line)",558
"3797",5.6,"40290","Green Line",41.77886,-87.663766,"Ashland/63rd (Green Line)",254
"3798",5.6,"40300","Green Line",41.821732,-87.621371,"Indiana (Green Line)",145
"3799",5.6,"40310","Orange Line",41.804546,-87.684019,"Western (Orange Line)",832
"3800",5.6,"40320","Blue Line",41.903355,-87.666496,"Division (Blue Line)",1318
"3801",5.6,"40330","Red Line",41.891665,-87.628021,"Grand (Red Line)",2959
"3802",5.6,"40340","Red Line",41.977984,-87.658668,"Berwyn (Red Line)",0
"3803",5.6,"40350","Blue Line",41.875474,-87.649707,"UIC-Halsted (Blue Line)",910
"3804",5.6,"40360","Brown Line",41.943744,-87.663619,"Southport (Brown Line)",936
"3805",5.6,"40370","Blue Line",41.883164,-87.62944,"Washington (Blue Line)",2502
"3806",5.6,"40380","Multiple Lines",41.885737,-87.630886,"Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink lines)",2546
"3807",5.6,"40390","Blue Line",41.874257,-87.817318,"Forest Park (Blue Line)",409
"3808",5.6,"40400","Purple Line",42.058282,-87.683337,"Noyes (Purple Line)",232
"3809",5.6,"40420","Pink Line",41.85182,-87.745336,"Cicero (Pink Line)",412
"3810",5.6,"40430","Blue Line",41.875539,-87.640984,"Clinton (Blue Line)",527
"3811",5.6,"40440","Pink Line",41.854109,-87.694774,"California (Pink Line)",380
"3812",5.6,"40450","Red Line",41.722377,-87.624342,"95th/Dan Ryan (Red Line)",2142
"3813",5.6,"40460","Multiple Lines",41.888969,-87.633924,"Merchandise Mart (Brown & Purple lines)",786
"3814",5.6,"40470","Blue Line",41.87592,-87.659458,"Racine (Blue Line)",381
"3815",5.6,"40480","Green Line",41.886519,-87.744698,"Cicero (Green Line)",337
"3816",5.6,"40490","Blue Line",41.891189,-87.647578,"Grand (Blue Line)",686
"3817",5.6,"40510","Green Line",41.795172,-87.618327,"Garfield (Green Line)",261
"3818",5.6,"40520","Purple Line",42.05416,-87.68356,"Foster (Purple Line)",233
"3819",5.6,"40530","Multiple Lines",41.932732,-87.653131,"Diversey (Brown & Purple lines)",1095
"3820",5.6,"40540","Multiple Lines",41.964273,-87.657588,"Wilson (Red & Purple lines)",2302
"3821",5.6,"40550","Blue Line",41.952925,-87.729229,"Irving Park (Blue Line)",883
"3822",5.6,"40560","Red Line",41.878153,-87.627596,"Jackson (Red Line)",1091
"3823",5.6,"40570","Blue Line",41.921939,-87.69689,"California  (Blue Line)",1113
"3824",5.6,"40570","Blue Line",41.921939,-87.69689,"California (Blue Line)",1113
"3825",5.6,"40580","Pink Line",41.85177331,-87.75669201,"54th/Cermak (Pink Line)",502
"3826",5.6,"40590","Blue Line",41.909744,-87.677437,"Damen (Blue Line)",1500
"3827",5.6,"40600","Pink Line",41.853751,-87.733258,"Kostner (Pink Line)",104
"3828",5.6,"40610","Green Line",41.887159,-87.783661,"Ridgeland (Green Line)",184
"3829",5.6,"40630","Red Line",41.90392,-87.631412,"Clark/Division (Red Line)",2169
"3830",5.6,"40650","Red Line",41.910655,-87.649177,"North/Clybourn (Red Line)",1651
"3831",5.6,"40660","Multiple Lines",41.918217,-87.652644,"Armitage (Brown & Purple lines)",947
"3832",5.6,"40670","Blue Line",41.916157,-87.687364,"Western (Blue Line - O'Hare Branch)",1087
"3833",5.6,"40680","Multiple Lines",41.879507,-87.626037,"Adams/Wabash (Brown, Green, Orange, Pink & Purple lines)",1287
"3834",5.6,"40690","Purple Line",42.041655,-87.681602,"Dempster (Purple Line)",268
"3835",5.6,"40700","Green Line",41.887163,-87.754986,"Laramie (Green Line)",251
"3836",5.6,"40710","Multiple Lines",41.89681,-87.635924,"Chicago (Brown & Purple lines)",1369
"3837",5.6,"40720","Green Line",41.780309,-87.605857,"Cottage Grove (Green Line)",276
"3838",5.6,"40730","Multiple Lines",41.882695,-87.63378,"Washington/Wells (Brown, Orange, Purple & Pink lines)",475
"3839",5.6,"40740","Pink Line",41.854225,-87.685129,"Western (Pink Line)",281
"3840",5.6,"40750","Blue Line",41.98227,-87.8089,"Harlem (Blue Line - O'Hare Branch)",470
"3841",5.6,"40760","Red Line",41.993664,-87.659202,"Granville (Red Line)",1235
"3842",5.6,"40770","Red Line",41.969139,-87.658493,"Lawrence (Red Line)",0
"3843",5.6,"40780","Pink Line",41.853839,-87.714842,"Central Park (Pink Line)",260
"3844",5.6,"40790","Blue Line",41.880703,-87.629378,"Monroe (Blue Line)",711
"3845",5.6,"40800","Multiple Lines",41.910409,-87.639302,"Sedgwick (Brown & Purple lines)",878
"3846",5.6,"40810","Blue Line",41.875706,-87.673932,"Illinois Medical District (Blue Line)",451
"3847",5.6,"40820","Blue Line",41.983507,-87.859388,"Rosemont (Blue Line)",1357
"3848",5.6,"40830","Pink Line",41.857908,-87.669147,"18th (Pink Line)",559
"3849",5.6,"40840","Purple Line",42.027612,-87.678329,"South Boulevard (Purple Line)",149
"3850",5.6,"40850","Multiple Lines",41.876862,-87.628196,"Harold Washington Library-State/Van Buren (Brown, Orange, Purple & Pink lines)",806
"3851",5.6,"40870","Brown Line",41.966046,-87.701644,"Francisco (Brown Line)",312
"3852",5.6,"40880","Red Line",41.990259,-87.659076,"Thorndale (Red Line)",726
"3853",5.6,"40890","Blue Line",41.97766526,-87.90422307,"O'Hare (Blue Line)",5227
"3854",5.6,"40900","Multiple Lines",42.019063,-87.672892,"Howard (Red, Purple & Yellow lines)",1531
"3855",5.6,"40910","Red Line",41.780536,-87.630952,"63rd (Red Line)",682
"3856",5.6,"40920","Blue Line",41.873797,-87.725663,"Pulaski (Blue Line)",508
"3857",5.6,"40930","Orange Line",41.78661,-87.737875,"Midway (Orange Line)",1575
"3858",5.6,"40940","Green Line",41.778943,-87.644244,"Halsted (Green Line)",108
"3859",5.6,"40960","Orange Line",41.799756,-87.724493,"Pulaski (Orange Line)",809
"3860",5.6,"40970","Blue Line",41.871574,-87.745154,"Cicero (Blue Line)",276
"3861",5.6,"40980","Blue Line",41.87349,-87.806961,"Harlem (Blue Line - Forest Park Branch)",134
"3862",5.6,"40990","Red Line",41.768367,-87.625724,"69th (Red Line)",1009
"3863",5.6,"41000","Red Line",41.853206,-87.630968,"Cermak-Chinatown (Red Line)",1783
"3864",5.6,"41010","Brown Line",41.966115,-87.6941,"Rockwell (Brown Line)",346
"3865",5.6,"41020","Blue Line",41.929728,-87.708541,"Logan Square (Blue Line)",1436
"3866",5.6,"41030","Pink Line",41.871551,-87.66953,"Polk (Pink Line)",337
"3867",5.6,"41040","Pink Line",41.853964,-87.705408,"Kedzie (Pink Line)",245
"3868",5.6,"41050","Purple Line",42.073153,-87.69073,"Linden (Purple Line)",158
"3869",5.6,"41060","Orange Line",41.839234,-87.665317,"Ashland (Orange Line)",429
"3870",5.6,"41070","Green Line",41.884321,-87.706155,"Kedzie (Green Line)",292
"3871",5.6,"41080","Green Line",41.809209,-87.618826,"47th (Green Line)",221
"3872",5.6,"41090","Red Line",41.880745,-87.627696,"Monroe (Red Line)",1100
"3873",5.6,"41120","Green Line",41.831677,-87.625826,"35th-Bronzeville-IIT (Green Line)",383
"3874",5.6,"41130","Orange Line",41.84678,-87.648088,"Halsted (Orange Line)",462
"3875",5.6,"41140","Green Line",41.78013,-87.615546,"King Drive (Green Line)",131
"3876",5.6,"41150","Orange Line",41.804236,-87.704406,"Kedzie (Orange Line)",761
"3877",5.6,"41160","Multiple Lines",41.885678,-87.641782,"Clinton (Green & Pink lines)",690
"3878",5.6,"41170","Red Line",41.79542,-87.631157,"Garfield (Red Line)",626
"3879",5.6,"41180","Brown Line",41.965996,-87.708821,"Kedzie (Brown Line)",643
"3880",5.6,"41190","Red Line",42.015876,-87.669092,"Jarvis (Red Line)",494
"3881",5.6,"41200","Red Line",41.973453,-87.65853,"Argyle (Red Line)",1381
"3882",5.6,"41210","Multiple Lines",41.936033,-87.653266,"Wellington (Brown & Purple lines)",505
"3883",5.6,"41220","Multiple Lines",41.925051,-87.652866,"Fullerton (Red, Brown & Purple lines)",3499
"3884",5.6,"41230","Red Line",41.810318,-87.63094,"47th (Red Line)",646
"3885",5.6,"41240","Blue Line",41.94738,-87.71906,"Addison (Blue Line)",426
"3886",5.6,"41250","Purple Line",42.063987,-87.685617,"Central (Purple Line)",150
"3887",5.6,"41260","Green Line",41.887293,-87.774135,"Austin (Green Line)",391
"3888",5.6,"41270","Green Line",41.816462,-87.619021,"43rd (Green Line)",219
"3889",5.6,"41280","Blue Line",41.970634,-87.760892,"Jefferson Park (Blue Line)",1478
"3890",5.6,"41290","Brown Line",41.967901,-87.713065,"Kimball (Brown Line)",1101
"3891",5.6,"41300","Red Line",42.001073,-87.661061,"Loyola (Red Line)",1541
"3892",5.6,"41310","Brown Line",41.943623,-87.670907,"Paulina (Brown Line)",622
"3893",5.6,"41320","Multiple Lines",41.939751,-87.65338,"Belmont (Red, Brown & Purple lines)",3482
"3894",5.6,"41330","Blue Line",41.961539,-87.743574,"Montrose (Blue Line)",457
"3895",5.6,"41340","Blue Line",41.875568,-87.631722,"LaSalle (Blue Line)",523
"3896",5.6,"41350","Green Line",41.886988,-87.793783,"Oak Park (Green Line)",191
"3897",5.6,"41360","Green Line",41.88422,-87.696234,"California (Green Line)",242
"3898",5.6,"41380","Red Line",41.983504,-87.65884,"Bryn Mawr (Red Line)",1105
"3899",5.6,"41400","Multiple Lines",41.867368,-87.627402,"Roosevelt (Red, Orange & Green lines)",3155
"3900",5.6,"41400","Multiple Lines",41.867405,-87.62659,"Roosevelt (Red, Orange & Green lines)",3155
"3901",5.6,"41410","Blue Line",41.896075,-87.655214,"Chicago (Blue Line)",815
"3902",5.6,"41420","Red Line",41.947428,-87.653626,"Addison (Red Line)",1962
"3903",5.6,"41430","Red Line",41.735372,-87.624717,"87th (Red Line)",884
"3904",5.6,"41440","Brown Line",41.947028,-87.674642,"Addison (Brown Line)",354
"3905",5.6,"41450","Red Line",41.896671,-87.628176,"Chicago (Red Line)",3512
"3906",5.6,"41460","Brown Line",41.954521,-87.674868,"Irving Park (Brown Line)",484
"3907",5.6,"41480","Brown Line",41.966163,-87.688502,"Western (Brown Line)",981
"3908",5.6,"41490","Red Line",41.874039,-87.627479,"Harrison (Red Line)",1053
"3909",5.6,"41500","Brown Line",41.961756,-87.675047,"Montrose (Brown Line)",588
"3910",5.6,"41510","Multiple Lines",41.885586,-87.652193,"Morgan (Green & Pink lines)",1457
"3911",5.6,"41660","Red Line",41.884809,-87.627813,"Lake (Red Line)",3870
"3912",5.6,"41670","Green Line",41.884904,-87.716523,"Conservatory (Green Line)",414
"3913",5.6,"41680","Yellow Line",42.02624348,-87.74722084,"Oakton-Skokie (Yellow Line)",125
"3914",5.6,"41690","Green Line",41.853115,-87.626402,"Cermak-McCormick Place (Green Line)",424
"3915",5.6,"41700","Multiple Lines",41.88322,-87.626189,"Washington/Wabash (Brown, Green, Orange, Purple & Pink lines)",2445
"3916",6.6999993,"40010","Blue Line",41.870851,-87.776812,"Austin (Blue Line)",235
"3917",6.6999993,"40020","Green Line",41.886848,-87.803176,"Harlem/Lake (Green Line)",667
"3918",6.6999993,"40030","Green Line",41.885412,-87.725404,"Pulaski (Green Line)",328
"3919",6.6999993,"40040","Multiple Lines",41.878723,-87.63374,"Quincy/Wells (Brown, Orange, Purple & Pink lines)",714
"3920",6.6999993,"40050","Purple Line",42.04771,-87.683543,"Davis (Purple Line)",606
"3921",6.6999993,"40060","Blue Line",41.938132,-87.712359,"Belmont (Blue Line)",1121
"3922",6.6999993,"40070","Blue Line",41.878183,-87.629296,"Jackson (Blue Line)",804
"3923",6.6999993,"40080","Red Line",41.953775,-87.654929,"Sheridan (Red Line)",698
"3924",6.6999993,"40090","Brown Line",41.966286,-87.678639,"Damen (Brown Line)",391
"3925",6.6999993,"40100","Red Line",42.008362,-87.665909,"Morse (Red Line)",906
"3926",6.6999993,"40120","Orange Line",41.829353,-87.680622,"35th/Archer (Orange Line)",539
"3927",6.6999993,"40130","Green Line",41.80209,-87.618487,"51st (Green Line)",205
"3928",6.6999993,"40140","Yellow Line",42.038951,-87.751919,"Dempster-Skokie  (Yellow Line)",266
"3929",6.6999993,"40150","Pink Line",41.853732,-87.724311,"Pulaski (Pink Line)",412
"3930",6.6999993,"40160","Multiple Lines",41.8768,-87.631739,"LaSalle/Van Buren (Brown, Orange, Purple & Pink lines)",206
"3931",6.6999993,"40170","Multiple Lines",41.885269,-87.666969,"Ashland (Green & Pink lines)",526
"3932",6.6999993,"40180","Blue Line",41.872108,-87.791602,"Oak Park (Blue Line)",153
"3933",6.6999993,"40190","Red Line",41.831191,-87.630636,"Sox-35th (Red Line)",568
"3934",6.6999993,"40210","Pink Line",41.854517,-87.675975,"Damen (Pink Line)",363
"3935",6.6999993,"40220","Blue Line",41.875478,-87.688436,"Western (Blue Line - Forest Park Branch)",299
"3936",6.6999993,"40230","Blue Line",41.984246,-87.838028,"Cumberland (Blue Line)",653
"3937",6.6999993,"40240","Red Line",41.750419,-87.625112,"79th (Red Line)",1543
"3938",6.6999993,"40250","Blue Line",41.874341,-87.70604,"Kedzie-Homan (Blue Line)",452
"3939",6.6999993,"40260","Multiple Lines",41.88574,-87.627835,"State/Lake (Brown, Green, Orange, Pink & Purple lines)",2427
"3940",6.6999993,"40270","Purple Line",42.033456,-87.679538,"Main (Purple Line)",220
"3941",6.6999993,"40280","Green Line",41.887389,-87.76565,"Central (Green Line)",617
"3942",6.6999993,"40290","Green Line",41.77886,-87.663766,"Ashland/63rd (Green Line)",236
"3943",6.6999993,"40300","Green Line",41.821732,-87.621371,"Indiana (Green Line)",132
"3944",6.6999993,"40310","Orange Line",41.804546,-87.684019,"Western (Orange Line)",839
"3945",6.6999993,"40320","Blue Line",41.903355,-87.666496,"Division (Blue Line)",853
"3946",6.6999993,"40330","Red Line",41.891665,-87.628021,"Grand (Red Line)",2265
"3947",6.6999993,"40340","Red Line",41.977984,-87.658668,"Berwyn (Red Line)",0
"3948",6.6999993,"40350","Blue Line",41.875474,-87.649707,"UIC-Halsted (Blue Line)",432
"3949",6.6999993,"40360","Brown Line",41.943744,-87.663619,"Southport (Brown Line)",421
"3950",6.6999993,"40370","Blue Line",41.883164,-87.62944,"Washington (Blue Line)",2178
"3951",6.6999993,"40380","Multiple Lines",41.885737,-87.630886,"Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink lines)",1826
"3952",6.6999993,"40390","Blue Line",41.874257,-87.817318,"Forest Park (Blue Line)",467
"3953",6.6999993,"40400","Purple Line",42.058282,-87.683337,"Noyes (Purple Line)",95
"3954",6.6999993,"40420","Pink Line",41.85182,-87.745336,"Cicero (Pink Line)",379
"3955",6.6999993,"40430","Blue Line",41.875539,-87.640984,"Clinton (Blue Line)",601
"3956",6.6999993,"40440","Pink Line",41.854109,-87.694774,"California (Pink Line)",359
"3957",6.6999993,"40450","Red Line",41.722377,-87.624342,"95th/Dan Ryan (Red Line)",2140
"3958",6.6999993,"40460","Multiple Lines",41.888969,-87.633924,"Merchandise Mart (Brown & Purple lines)",511
"3959",6.6999993,"40470","Blue Line",41.87592,-87.659458,"Racine (Blue Line)",278
"3960",6.6999993,"40480","Green Line",41.886519,-87.744698,"Cicero (Green Line)",279
"3961",6.6999993,"40490","Blue Line",41.891189,-87.647578,"Grand (Blue Line)",531
"3962",6.6999993,"40510","Green Line",41.795172,-87.618327,"Garfield (Green Line)",231
"3963",6.6999993,"40520","Purple Line",42.05416,-87.68356,"Foster (Purple Line)",87
"3964",6.6999993,"40530","Multiple Lines",41.932732,-87.653131,"Diversey (Brown & Purple lines)",612
"3965",6.6999993,"40540","Multiple Lines",41.964273,-87.657588,"Wilson (Red & Purple lines)",1892
"3966",6.6999993,"40550","Blue Line",41.952925,-87.729229,"Irving Park (Blue Line)",836
"3967",6.6999993,"40560","Red Line",41.878153,-87.627596,"Jackson (Red Line)",845
"3968",6.6999993,"40570","Blue Line",41.921939,-87.69689,"California  (Blue Line)",774
"3969",6.6999993,"40570","Blue Line",41.921939,-87.69689,"California (Blue Line)",774
"3970",6.6999993,"40580","Pink Line",41.85177331,-87.75669201,"54th/Cermak (Pink Line)",589
"3971",6.6999993,"40590","Blue Line",41.909744,-87.677437,"Damen (Blue Line)",934
"3972",6.6999993,"40600","Pink Line",41.853751,-87.733258,"Kostner (Pink Line)",117
"3973",6.6999993,"40610","Green Line",41.887159,-87.783661,"Ridgeland (Green Line)",144
"3974",6.6999993,"40630","Red Line",41.90392,-87.631412,"Clark/Division (Red Line)",1411
"3975",6.6999993,"40650","Red Line",41.910655,-87.649177,"North/Clybourn (Red Line)",1235
"3976",6.6999993,"40660","Multiple Lines",41.918217,-87.652644,"Armitage (Brown & Purple lines)",472
"3977",6.6999993,"40670","Blue Line",41.916157,-87.687364,"Western (Blue Line - O'Hare Branch)",744
"3978",6.6999993,"40680","Multiple Lines",41.879507,-87.626037,"Adams/Wabash (Brown, Green, Orange, Pink & Purple lines)",881
"3979",6.6999993,"40690","Purple Line",42.041655,-87.681602,"Dempster (Purple Line)",165
"3980",6.6999993,"40700","Green Line",41.887163,-87.754986,"Laramie (Green Line)",240
"3981",6.6999993,"40710","Multiple Lines",41.89681,-87.635924,"Chicago (Brown & Purple lines)",739
"3982",6.6999993,"40720","Green Line",41.780309,-87.605857,"Cottage Grove (Green Line)",193
"3983",6.6999993,"40730","Multiple Lines",41.882695,-87.63378,"Washington/Wells (Brown, Orange, Purple & Pink lines)",492
"3984",6.6999993,"40740","Pink Line",41.854225,-87.685129,"Western (Pink Line)",323
"3985",6.6999993,"40750","Blue Line",41.98227,-87.8089,"Harlem (Blue Line - O'Hare Branch)",505
"3986",6.6999993,"40760","Red Line",41.993664,-87.659202,"Granville (Red Line)",685
"3987",6.6999993,"40770","Red Line",41.969139,-87.658493,"Lawrence (Red Line)",0
"3988",6.6999993,"40780","Pink Line",41.853839,-87.714842,"Central Park (Pink Line)",286
"3989",6.6999993,"40790","Blue Line",41.880703,-87.629378,"Monroe (Blue Line)",619
"3990",6.6999993,"40800","Multiple Lines",41.910409,-87.639302,"Sedgwick (Brown & Purple lines)",488
"3991",6.6999993,"40810","Blue Line",41.875706,-87.673932,"Illinois Medical District (Blue Line)",445
"3992",6.6999993,"40820","Blue Line",41.983507,-87.859388,"Rosemont (Blue Line)",1632
"3993",6.6999993,"40830","Pink Line",41.857908,-87.669147,"18th (Pink Line)",425
"3994",6.6999993,"40840","Purple Line",42.027612,-87.678329,"South Boulevard (Purple Line)",161
"3995",6.6999993,"40850","Multiple Lines",41.876862,-87.628196,"Harold Washington Library-State/Van Buren (Brown, Orange, Purple & Pink lines)",463
"3996",6.6999993,"40870","Brown Line",41.966046,-87.701644,"Francisco (Brown Line)",275
"3997",6.6999993,"40880","Red Line",41.990259,-87.659076,"Thorndale (Red Line)",539
"3998",6.6999993,"40890","Blue Line",41.97766526,-87.90422307,"O'Hare (Blue Line)",6461
"3999",6.6999993,"40900","Multiple Lines",42.019063,-87.672892,"Howard (Red, Purple & Yellow lines)",1406
"4000",6.6999993,"40910","Red Line",41.780536,-87.630952,"63rd (Red Line)",559
"4001",6.6999993,"40920","Blue Line",41.873797,-87.725663,"Pulaski (Blue Line)",540
"4002",6.6999993,"40930","Orange Line",41.78661,-87.737875,"Midway (Orange Line)",1975
"4003",6.6999993,"40940","Green Line",41.778943,-87.644244,"Halsted (Green Line)",113
"4004",6.6999993,"40960","Orange Line",41.799756,-87.724493,"Pulaski (Orange Line)",920
"4005",6.6999993,"40970","Blue Line",41.871574,-87.745154,"Cicero (Blue Line)",298
"4006",6.6999993,"40980","Blue Line",41.87349,-87.806961,"Harlem (Blue Line - Forest Park Branch)",136
"4007",6.6999993,"40990","Red Line",41.768367,-87.625724,"69th (Red Line)",967
